Z_1,Z_2,Z_3,Z_4,Z_5
0.0,0.0,0.5918261,0.0,0.0
0.59012777,0.0,0.0,0.0,0.0
0.5019144,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.64376557
0.0,0.5971583,0.0,0.0,0.0
